Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,CUYAHOGA,2165319000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"18901 LAKE SHORE BOULEVARD EUCLID, OH 44119 (41.596734, -81.547421)"
420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,CHARLESTON,8437922300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"169 ASHLEY AVE CHARLESTON, SC 29425 (32.7854, -79.946559)"
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,WAKE,9197843100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"4420 LAKE BOONE TRAIL RALEIGH, NC 27607 (35.815458, -78.705032)"
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,MIAMI,9374407853,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"3130 NORTH COUNTY ROAD 25A TROY, OH 45373 (40.087789, -84.223537)"
380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,5035615200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"890 OAK STREET, SE SALEM, OR 97301 (44.932887, -123.033146)"
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,WASHINGTON,9798366173,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"700 MEDICAL PARKWAY BRENHAM, TX 77833 (30.145082, -96.398937)"
450130,NIX HEALTH CARE SYSTEM,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205,BEXAR,2102712188,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"414 NAVARRO, SUITE 600 SAN ANTONIO, TX 78205 (29.425577, -98.489718)"
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,RUTHERFORD,6153964100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"1700 MEDICAL CENTER PARKWAY MURFREESBORO, TN 37129 (35.85864, -86.424241)"
390048,GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,MIFFLIN,7172485411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"400 HIGHLAND AVENUE LEWISTOWN, PA 17044 (40.617853, -77.567402)"
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,UNION,9375782289,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"500 LONDON AVENUE MARYSVILLE, OH 43040 (40.231291, -83.368841)"
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,7403838400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"1000 MCKINLEY PARK DRIVE MARION, OH 43302 (40.571602, -83.128048)"
360239,SYCAMORE MEDICAL CENTER,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,9373848776,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"4000 MIAMISBURG-CENTERVILLE ROAD MIAMISBURG, OH 45342 (39.63982, -84.25126)"
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,LINCOLN,6059777000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"4500 W 69TH ST SIOUX FALLS, SD 57108 (43.489922, -96.780906)"
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,LINCOLN,9802122000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"433 MCALISTER RD LINCOLNTON, NC 28092 (35.488387, -81.201314)"
450133,MIDLAND MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,MIDLAND,TX,79701,MIDLAND,4326851111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.13,,01-01-2017,12/31/2017,"400 ROSALIND REDFERN GROVER PARKWAY MIDLAND, TX 79701 (31.997494, -102.099976)"
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,BRUNSWICK,9107558121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"1 MEDICAL CENTER DR PO BOX 139 SUPPLY, NC 28462 (34.009092, -78.289923)"
440200,SAINT THOMAS STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,CANNON,6155634001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"324 DOOLITTLE ROAD WOODBURY, TN 37190 (35.832865, -86.072943)"
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,PA,18045,NORTHAMPTON,4845033000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"1872 ST LUKE'S BLVD EASTON, PA 18045 (40.650061, -75.288531)"
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,2164458400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"9500 EUCLID AVENUE CLEVELAND, OH 44195 (41.503438, -81.621528)"
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TITUS,9035776000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"2001 N JEFFERSON MOUNT PLEASANT, TX 75455 (33.175402, -94.970433)"
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,CHARLESTON,8437242954,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"3500 HIGHWAY 17 NORTH MOUNT PLEASANT, SC 29466 (32.877082, -79.7679)"
340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,MECKLENBURG,7043795000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"10628 PARK RD CHARLOTTE, NC 28210 (35.09135, -80.869529)"
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,ANDERSON,8658351000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"990 OAK RIDGE TURNPIKE BOX 529 OAK RIDGE, TN 37830 (36.023397, -84.2439)"
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,CLACKAMAS,5035138336,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.88,,01-01-2017,12/31/2017,"10150 SE 32ND AVENUE MILWAUKIE, OR 97222 (45.449714, -122.629791)"
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,3304891001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"1320 MERCY DRIVE NW CANTON, OH 44708 (40.812321, -81.397069)"
390117,UPMC BEDFORD MEMORIAL,10455 LINCOLN HIGHWAY,EVERETT,PA,15537,BEDFORD,8146236161,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"10455 LINCOLN HIGHWAY EVERETT, PA 15537 (40.024721, -78.433255)"
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,MERCER,4196784843,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"800 WEST MAIN STREET COLDWATER, OH 45828 (40.479782, -84.638243)"
440007,UNITY MEDICAL CENTER,481 INTERSTATE DRIVE,MANCHESTER,TN,37355,COFFEE,9317283586,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"481 INTERSTATE DRIVE MANCHESTER, TN 37355 (35.497932, -86.078141)"
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,CLEVELAND,OH,44113,CUYAHOGA,2166964300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"1730 WEST 25TH STREET CLEVELAND, OH 44113 (41.487243, -81.705834)"
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,GARFIELD HEIGHTS,OH,44125,CUYAHOGA,2165810500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"12300 MCCRACKEN ROAD GARFIELD HEIGHTS, OH 44125 (41.422416, -81.598271)"
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,CUYAHOGA,4407433000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"7007 POWERS BOULEVARD PARMA, OH 44129 (41.382762, -81.731476)"
390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,ALLEGHENY,4127844000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"815 FREEPORT ROAD PITTSBURGH, PA 15215 (40.487472, -79.896038)"
390052,PENN HIGHLANDS CLEARFIELD,809 TURNPIKE AVE,CLEARFIELD,PA,16830,CLEARFIELD,8147682497,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"809 TURNPIKE AVE CLEARFIELD, PA 16830 (41.033012, -78.449999)"
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,9017651000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"5959 PARK AVE MEMPHIS, TN 38119 (35.099901, -89.864516)"
440006,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,DAVIDSON,6157692000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"3441 DICKERSON PIKE NASHVILLE, TN 37207 (36.245301, -86.756463)"
350011,SANFORD,801 BROADWAY NORTH,FARGO,ND,58122,CASS,7012342000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"801 BROADWAY NORTH FARGO, ND 58122 (46.88468, -96.78773)"
360137,UH CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,CUYAHOGA,2168441000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"11100 EUCLID AVENUE CLEVELAND, OH 44106 (41.507309, -81.607239)"
390061,LANCASTER REGIONAL MEDICAL CENTER,250 COLLEGE AVENUE,LANCASTER,PA,17604,LANCASTER,7172918123,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"250 COLLEGE AVENUE LANCASTER, PA 17604 (40.040493, -76.320679)"
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,8438810100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"2000 HOSPITAL DR MOUNT PLEASANT, SC 29464 (32.820997, -79.849613)"
420107,MCLEOD HEALTH CHERAW,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,CHESTERFIELD,8435377881,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"711 CHESTERFIELD HIGHWAY CHERAW, SC 29520 (34.695372, -79.918096)"
370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,TULSA,9184942200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"6161 SOUTH YALE TULSA, OK 74136 (36.073442, -95.922118)"
390080,JEANES HOSPITAL,7600 CENTRAL AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,2157282000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"7600 CENTRAL AVENUE PHILADELPHIA, PA 19111 (40.069071, -75.086551)"
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,PERSON,3365992121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"615 RIDGE RD ROXBORO, NC 27573 (36.407549, -78.984763)"
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,PA,15963,SOMERSET,8144673000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"600 SOMERSET AVENUE WINDBER, PA 15963 (40.242123, -78.837917)"
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,MINNEHAHA,6053346730,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.89,,01-01-2017,12/31/2017,"910 EAST 20TH STREET SIOUX FALLS, SD 57105 (43.534829, -96.714388)"
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,DALLAS,9725798100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"1901 N MACARTHUR BLVD IRVING, TX 75061 (32.835496, -96.959226)"
450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TRAVIS,5123241000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"1201 W 38TH ST AUSTIN, TX 78705 (30.306154, -97.745218)"
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,CLACKAMAS,5036576915,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"1500 DIVISION STREET OREGON CITY, OR 97045 (45.356647, -122.588371)"
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,400 EAST TICKLE STREET,DYERSBURG,TN,38024,DYER,7312852410,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"400 EAST TICKLE STREET DYERSBURG, TN 38024 (36.047358, -89.38059)"
410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,2891,WASHINGTON,4015966000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"25 WELLS STREET WESTERLY, RI 02891 (41.362798, -71.825814)"
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,CHARLESTON,8434021006,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"2095 HENRY TECKLENBURG DRIVE CHARLESTON, SC 29414 (32.810751, -80.042264)"
420055,CAROLINAS HOSPITAL SYSTEM MARION,2829 E HWY 76,MULLINS,SC,29574,MARION,8434312000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"2829 E HWY 76 MULLINS, SC 29574 (34.189232, -79.321945)"
360262,MERCY ST ANNE HOSPITAL,3404 SYLVANIA AVENUE,TOLEDO,OH,43623,LUCAS,4194072663,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"3404 SYLVANIA AVENUE TOLEDO, OH 43623 (41.691745, -83.625176)"
420102,GHS PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,GREENVILLE,8647971000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.82,,01-01-2017,12/31/2017,"175 PATEWOOD DRIVE GREENVILLE, SC 29615 (34.852735, -82.326115)"
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,DAVISON,6059952000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"525 N FOSTER MITCHELL, SD 57301 (43.713842, -98.007325)"
420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,ANDERSON,8645122830,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"800 N FANT ST ANDERSON, SC 29621 (34.511071, -82.647355)"
420020,TIDELANDS HEALTH,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,GEORGETOWN,8435277000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"606 BLACK RIVER RD DRAWER 1718 GEORGETOWN, SC 29440 (33.379078, -79.285344)"
390002,UPMC MCKEESPORT,1500 FIFTH AVENUE,MC KEESPORT,PA,15132,ALLEGHENY,4126642000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"1500 FIFTH AVENUE MC KEESPORT, PA 15132 (40.3523, -79.849218)"
390028,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,4122328111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.1,,01-01-2017,12/31/2017,"1400 LOCUST STREET PITTSBURGH, PA 15219 (40.436831, -79.985623)"
370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,4057523754,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,,01-01-2017,12/31/2017,"4300 WEST MEMORIAL ROAD OKLAHOMA CITY, OK 73120 (35.609026, -97.599625)"
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,KNOX,7403939000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"1330 COSHOCTON ROAD MOUNT VERNON, OH 43050 (40.402482, -82.447579)"
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,NUECES,3619024103,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"600 ELIZABETH STREET CORPUS CHRISTI, TX 78404 (27.777489, -97.395121)"
380103,KAISER FOUNDATION HOSPITAL - WESTSIDE,2875 NW STUCKI AVE,HILLSBORO,OR,97124,WASHINGTON,9713101000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.84,,01-01-2017,12/31/2017,"2875 NW STUCKI AVE HILLSBORO, OR 97124 (45.539713, -122.875667)"
390153,MAIN LINE HOSPITAL PAOLI,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,6106481000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"255 WEST LANCASTER AVENUE PAOLI, PA 19301 (40.042098, -75.499817)"
370015,HILLCREST HOSPITAL PRYOR,111 NORTH BAILEY STREET,PRYOR,OK,74361,MAYES,9188251600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"111 NORTH BAILEY STREET PRYOR, OK 74361 (36.308274, -95.305388)"
430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,BROWN,6056225000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"305 S STATE ST POST OFFICE BOX 4450 ABERDEEN, SD 57401 (45.461795, -98.47935)"
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,GIBSON,7316861591,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"4039 HIGHLAND ST MILAN, TN 38358 (35.913311, -88.753495)"
370171,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464,CHEROKEE,9184583100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"100 S BLISS AVENUE TAHLEQUAH, OK 74464 (35.912387, -94.949698)"
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,4403124500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"6780 MAYFIELD ROAD MAYFIELD HEIGHTS, OH 44124 (41.520133, -81.434345)"
450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,HARRIS,7137571000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"1401 ST. JOSEPH PARKWAY HOUSTON, TX 77002 (29.747898, -95.36639)"
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,1400 EIGHTH AVE,FORT WORTH,TX,76104,TARRANT,8179262544,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"1400 EIGHTH AVE FORT WORTH, TX 76104 (32.730288, -97.343729)"
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,FLORENCE,8437772900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"555 E CHEVES ST BOX 8700 FLORENCE, SC 29506 (34.195931, -79.758784)"
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,HAMILTON,OH,45013,BUTLER,5138672000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"630 EATON AVENUE HAMILTON, OH 45013 (39.415153, -84.573822)"
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,HARDIN,7319268121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"935 WAYNE ROAD SAVANNAH, TN 38372 (35.22713, -88.230362)"
390233,HANOVER HOSPITAL,300 HIGHLAND AVE,HANOVER,PA,17331,YORK,7176373711,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"300 HIGHLAND AVE HANOVER, PA 17331 (39.807981, -76.983731)"
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,CUYAHOGA,4408358000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"29000 CENTER RIDGE ROAD WESTLAKE, OH 44145 (41.435854, -81.940704)"
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,2153452200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"595 WEST STATE ST DOYLESTOWN, PA 18901 (40.302543, -75.149449)"
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,DAVIDSON,6153414490,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"1818 ALBION STREET NASHVILLE, TN 37208 (36.166135, -86.806327)"
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,GREENE,9377024000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"3535 PENTAGON PARK BLVD BEAVER CREEK, OH 45431 (39.771947, -84.06271)"
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,ELK CITY,OK,73644,BECKHAM,5802252511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.83,,01-01-2017,12/31/2017,"1801 WEST 3RD STREET ELK CITY, OK 73644 (35.411721, -99.425654)"
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,GREENE,9373522000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"1141 NORTH MONROE DRIVE XENIA, OH 45385 (39.700288, -83.928781)"
370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,TULSA,9185791000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"1120 SOUTH UTICA AVENUE TULSA, OK 74104 (36.147164, -95.967141)"
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,BRAZOS,9797763912,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"2801 FRANCISCAN DR BRYAN, TX 77802 (30.655526, -96.347638)"
390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,MERCER,7245882100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"110 NORTH MAIN STREET GREENVILLE, PA 16125 (41.411126, -80.372201)"
440193,TENNOVA HEALTHCARE-LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON,6154448262,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"1411 BADDOUR PARKWAY LEBANON, TN 37087 (36.219173, -86.328318)"
360109,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,COSHOCTON,OH,43812,COSHOCTON,7406234144,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.88,,01-01-2017,12/31/2017,"1460 ORANGE STREET COSHOCTON, OH 43812 (40.270442, -81.847577)"
